"sofifa_id","short_name","age","league_name","overall","potential","player_positions","pace","shooting","passing","dribbling","defending","physic","gk_diving","gk_handling","gk_kicking","gk_reflexes","gk_speed"
234827,"J. Rasmussen",23,"Holland Eredivisie",69,78,"CB, CDM",56,33,53,57,69,71,NA,NA,NA,NA,NA
235456,"J. Bellegarde",22,"French Ligue 1",69,78,"CM, CDM",66,57,66,73,66,61,NA,NA,NA,NA,NA
236918,"A. Dreyer",22,"Danish Superliga",69,78,"CAM, RW",73,66,65,72,36,60,NA,NA,NA,NA,NA
237152,"D. Irandust",22,"Swedish Allsvenskan",69,78,"CAM, RW",74,60,66,70,41,64,NA,NA,NA,NA,NA
237331,"T. De Smet",22,"French Ligue 1",69,78,"LB, LM, CB",71,47,60,60,66,70,NA,NA,NA,NA,NA
237424,"Paik Seung Ho",23,"German 2. Bundesliga",69,78,"CM, RW, LW",60,60,65,72,55,61,NA,NA,NA,NA,NA
239049,"O. Azubuike",23,"Turkish Süper Lig",69,78,"CDM, CM",69,43,61,63,68,71,NA,NA,NA,NA,NA
239671,"Tete Morente",23,"Spain Primera Division",69,78,"LM, RM",83,67,65,70,43,66,NA,NA,NA,NA,NA
241002,"E. Sabbi",22,"Danish Superliga",69,78,"RM",91,64,56,76,38,59,NA,NA,NA,NA,NA
241171,"A. Obispo",21,"Holland Eredivisie",69,78,"CB",76,42,55,58,67,74,NA,NA,NA,NA,NA
241602,"J. Arias",22,"Colombian Liga Postobón",69,78,"CAM, CM",82,68,66,71,34,69,NA,NA,NA,NA,NA
242491,"F. Jaramillo",24,"Colombian Liga Postobón",69,78,"CDM, CB",64,54,60,57,69,83,NA,NA,NA,NA,NA
242629,"João Moutinho",22,"USA Major League Soccer",69,78,"LB",68,30,61,64,68,65,NA,NA,NA,NA,NA
244952,"V. Loroña",21,"Mexican Liga MX",69,78,"RB, RWB",77,37,59,70,66,71,NA,NA,NA,NA,NA
245084,"M. Busi",20,"Belgian Jupiler Pro League",69,78,"RB, RM",73,49,59,72,63,68,NA,NA,NA,NA,NA
245368,"G. Yalçın",21,"Turkish Süper Lig",69,78,"ST, LM",76,72,50,67,23,57,NA,NA,NA,NA,NA
251294,"Guga Rodrigues",22,"Portuguese Liga ZON SAGRES",69,78,"CM",67,62,64,72,64,58,NA,NA,NA,NA,NA
251341,"M. Aké",19,"French Ligue 1",69,78,"LW",78,66,64,73,43,57,NA,NA,NA,NA,NA
251387,"L. Díaz",21,"USA Major League Soccer",69,78,"RM",85,62,65,69,29,60,NA,NA,NA,NA,NA
251809,"S. Botman",20,"French Ligue 1",69,78,"CB",70,30,47,48,68,75,NA,NA,NA,NA,NA
252523,"I. Ndiaye",21,"Swiss Super League",69,78,"RM, LM, RW",91,62,59,76,53,61,NA,NA,NA,NA,NA
252956,"Jonathan",22,"Spanish Segunda División",69,78,"LB",67,43,55,68,64,54,NA,NA,NA,NA,NA
255000,"T. Moffi",21,"Belgian Jupiler Pro League",69,78,"ST",74,68,48,65,24,74,NA,NA,NA,NA,NA
220175,"O. Kemen",23,"French Ligue 2",69,77,"CDM, CM",74,63,64,71,64,79,NA,NA,NA,NA,NA
222165,"E. Hansson",22,"Holland Eredivisie",69,77,"LM",76,59,65,74,35,50,NA,NA,NA,NA,NA
225539,"D. Solanke",22,"English League Championship",69,77,"ST",66,67,61,70,27,70,NA,NA,NA,NA,NA
226401,"K. Dowell",22,"English League Championship",69,77,"CAM, LM",63,67,69,71,44,50,NA,NA,NA,NA,NA
226436,"H. ter Avest",23,"Italian Serie A",69,77,"RM, RB",69,48,65,70,65,69,NA,NA,NA,NA,NA
228518,"A. Hanche-Olsen",23,"Norwegian Eliteserien",69,77,"CB",67,35,53,57,67,78,NA,NA,NA,NA,NA
228827,"J. Fuchs",22,"Spain Primera Division",69,77,"CM, CDM",78,53,63,68,69,68,NA,NA,NA,NA,NA
229091,"B. Peacock-Farrell",23,"English Premier League",69,77,"GK",NA,NA,NA,NA,NA,NA,72,65,72,73,52
229500,"Jaquité",24,"Portuguese Liga ZON SAGRES",69,77,"CDM, CM",73,44,57,68,70,65,NA,NA,NA,NA,NA
230598,"J. Carreño",23,"Liga de Fútbol Profesional Boliviano",69,77,"CM, CDM",79,62,67,70,61,75,NA,NA,NA,NA,NA
233098,"S. Floranus",21,"Holland Eredivisie",69,77,"RB, LB",82,47,59,69,62,72,NA,NA,NA,NA,NA
233411,"C. Adjapong",22,"Italian Serie A",69,77,"LM, RM, RB",65,51,64,73,70,57,NA,NA,NA,NA,NA
234129,"D. Sinik",21,"Turkish Süper Lig",69,77,"LM, RM, CAM",77,51,65,73,40,48,NA,NA,NA,NA,NA
234679,"P. Sandler",23,"English Premier League",69,77,"CB",64,39,62,69,70,68,NA,NA,NA,NA,NA
235799,"A. Sissako",22,"Belgian Jupiler Pro League",69,77,"CDM, CM",70,54,64,67,67,74,NA,NA,NA,NA,NA
236764,"A. Tanaka",21,"Japanese J. League Division 1",69,77,"CDM, CM",70,64,65,67,65,68,NA,NA,NA,NA,NA
236836,"O. Okwonkwo",22,"USA Major League Soccer",69,77,"RW, RM, ST",89,67,61,69,46,68,NA,NA,NA,NA,NA
237255,"M. Robinson",23,"USA Major League Soccer",69,77,"CB",75,33,47,48,69,75,NA,NA,NA,NA,NA
237994,"N. Barrios",22,"Argentina Primera División",69,77,"LM, LW, CF",81,63,64,75,40,44,NA,NA,NA,NA,NA
237997,"U. Antuna",22,"Mexican Liga MX",69,77,"LM, RM, RW",87,56,60,72,31,47,NA,NA,NA,NA,NA
238391,"G. Kalulu",22,"French Ligue 2",69,77,"RB",79,40,55,64,67,73,NA,NA,NA,NA,NA
239306,"J. Bataille",21,"Belgian Jupiler Pro League",69,77,"RB, RWB, RW",75,52,65,72,63,64,NA,NA,NA,NA,NA
239571,"T. Handwerker",22,"German 2. Bundesliga",69,77,"LB, LM",75,39,62,65,64,66,NA,NA,NA,NA,NA
239575,"G. Nyamsi",23,"French Ligue 1",69,77,"CB",53,33,47,48,66,79,NA,NA,NA,NA,NA
244205,"M. Salas",22,"Mexican Liga MX",69,77,"ST, RM",71,70,66,73,29,63,NA,NA,NA,NA,NA
244625,"Pipa",22,"English League Championship",69,77,"RM, RB, RWB",75,57,67,70,66,68,NA,NA,NA,NA,NA
245228,"F. Krüger",21,"German 2. Bundesliga",69,77,"ST, RM",85,68,53,68,22,69,NA,NA,NA,NA,NA
246732,"A. Loba",22,"Mexican Liga MX",69,77,"ST",80,67,57,70,24,70,NA,NA,NA,NA,NA
247019,"B. Kouyaté",23,"French Ligue 1",69,77,"CB, RB",64,35,47,55,69,75,NA,NA,NA,NA,NA
248106,"B. de Nooijer",22,"Romanian Liga I",69,77,"LB",84,45,58,66,61,71,NA,NA,NA,NA,NA
252084,"Marcos André",23,"Spain Primera Division",69,77,"ST",73,70,52,67,24,67,NA,NA,NA,NA,NA
252139,"Filipe Soares",21,"Portuguese Liga ZON SAGRES",69,77,"CM, CAM",66,65,66,72,54,66,NA,NA,NA,NA,NA
258390,"I. Grbić",24,"Spain Primera Division",69,77,"GK",NA,NA,NA,NA,NA,NA,66,69,67,70,26
209232,"L. Šatka",24,"Polish T-Mobile Ekstraklasa",69,76,"CB, RB",57,29,51,53,69,69,NA,NA,NA,NA,NA
212228,"I. Toney",24,"English League Championship",69,76,"ST",77,68,55,69,43,75,NA,NA,NA,NA,NA
213729,"S. Rossbach",24,"Norwegian Eliteserien",69,76,"GK",NA,NA,NA,NA,NA,NA,70,66,66,72,44
220045,"C. Mahoney",23,"English League Championship",69,76,"RW, LW",76,63,63,73,38,47,NA,NA,NA,NA,NA
220358,"F. Monteseirín",25,"Argentinian Primera B Nacional",69,76,"CB",63,45,54,63,70,73,NA,NA,NA,NA,NA
224841,"K. Diks",23,"Danish Superliga",69,76,"RB",75,40,57,66,67,71,NA,NA,NA,NA,NA
225441,"K. Palmer",23,"English League Championship",69,76,"CAM",74,63,66,74,42,60,NA,NA,NA,NA,NA
228120,"K. Paal",23,"Holland Eredivisie",69,76,"LB",82,52,66,72,62,68,NA,NA,NA,NA,NA
228699,"D. Wouters",23,"Belgian Jupiler Pro League",69,76,"CDM, CM, LB",49,36,58,59,67,75,NA,NA,NA,NA,NA
228761,"O. Estupiñán",23,"Portuguese Liga ZON SAGRES",69,76,"ST",70,70,48,69,26,62,NA,NA,NA,NA,NA
229236,"M. Udol",24,"French Ligue 1",69,76,"LB",70,40,59,67,67,68,NA,NA,NA,NA,NA
229873,"A. Munksgaard",22,"Danish Superliga",69,76,"RB",76,43,60,67,63,70,NA,NA,NA,NA,NA
230817,"José Machín",23,"Italian Serie B",69,76,"CM, CAM, CF",64,56,69,71,54,63,NA,NA,NA,NA,NA
231301,"E. Saavedra",24,"Liga de Fútbol Profesional Boliviano",69,76,"RB, RM, RW",73,52,52,63,64,54,NA,NA,NA,NA,NA
231413,"M. Verrips",23,"English Premier League",69,76,"GK",NA,NA,NA,NA,NA,NA,71,68,71,72,16
231868,"L. Ruiz",24,"Spanish Segunda División",69,76,"ST",64,70,57,70,23,63,NA,NA,NA,NA,NA
233960,"L. Mühl",23,"German 2. Bundesliga",69,76,"CB",70,37,60,58,68,73,NA,NA,NA,NA,NA
235717,"B. Özcan",22,"Turkish Süper Lig",69,76,"CAM, CM, LM",67,53,69,74,34,62,NA,NA,NA,NA,NA
236367,"K. Mohammed",24,"Ukrainian Premier League",69,76,"CDM",70,33,56,62,68,71,NA,NA,NA,NA,NA
236943,"A. Chalá",24,"French Ligue 1",69,76,"LB, LM",95,46,59,59,64,66,NA,NA,NA,NA,NA
237039,"L. Lamprou",22,"Holland Eredivisie",69,76,"LW",84,68,59,69,31,66,NA,NA,NA,NA,NA
237321,"M. Berisha",22,"Austrian Football Bundesliga",69,76,"ST",72,68,62,69,30,72,NA,NA,NA,NA,NA
237844,"A. Guliev",23,"Russian Premier League",69,76,"CM, CDM",75,62,69,74,65,70,NA,NA,NA,NA,NA
238004,"A. Guðmundsson",23,"Holland Eredivisie",69,76,"RW, CAM, LW",76,64,65,75,34,65,NA,NA,NA,NA,NA
239708,"M. Raguž",22,"Austrian Football Bundesliga",69,76,"ST",70,67,60,70,22,69,NA,NA,NA,NA,NA
241923,"Vagner",24,"French Ligue 1",69,76,"ST, RM, LM",90,71,61,74,29,54,NA,NA,NA,NA,NA
242392,"G. Magnani",24,"Italian Serie A",69,76,"CB",53,35,45,49,72,68,NA,NA,NA,NA,NA
242865,"I. Govea",23,"Mexican Liga MX",69,76,"RB",81,32,49,66,65,73,NA,NA,NA,NA,NA
243388,"B. Sosa",22,"German 1. Bundesliga",69,76,"LB",73,39,66,71,63,67,NA,NA,NA,NA,NA
244489,"P. Chato",23,"German 3. Bundesliga",69,76,"CDM, CM",67,47,56,62,69,80,NA,NA,NA,NA,NA
244960,"Bruno Costa",23,"Portuguese Liga ZON SAGRES",69,76,"CM",67,63,70,72,52,61,NA,NA,NA,NA,NA
246279,"Iván Martos",23,"Spanish Segunda División",69,76,"LB, CB",75,39,53,64,66,67,NA,NA,NA,NA,NA
247458,"Álex Sola",21,"Spain Primera Division",69,76,"LM, LB, RB",73,51,61,72,65,68,NA,NA,NA,NA,NA
253213,"G. Kyriakopoulos",24,"Italian Serie A",69,76,"LB",68,48,59,64,66,69,NA,NA,NA,NA,NA
257821,"A. Ndao",23,"Turkish Süper Lig",69,76,"RW, LW",76,63,63,75,31,46,NA,NA,NA,NA,NA
258585,"I. Pandur",20,"Italian Serie A",69,76,"GK",NA,NA,NA,NA,NA,NA,67,65,58,71,39
212121,"J. Vanlerberghe",24,"Belgian Jupiler Pro League",69,75,"CDM, CM, CB",65,61,67,65,67,73,NA,NA,NA,NA,NA
214944,"Gumbau",25,"Spanish Segunda División",69,75,"CDM, CM",30,64,68,64,68,58,NA,NA,NA,NA,NA
216003,"B. Kapustka",23,"Polish T-Mobile Ekstraklasa",69,75,"LM, CAM",73,61,67,71,37,53,NA,NA,NA,NA,NA
219293,"M. Helik",24,"English League Championship",69,75,"CB",67,49,47,53,69,73,NA,NA,NA,NA,NA
219637,"Cantero",25,"Spanish Segunda División",69,75,"GK",NA,NA,NA,NA,NA,NA,65,74,69,67,57
219937,"N. Körber",23,"German 1. Bundesliga",69,75,"GK",NA,NA,NA,NA,NA,NA,71,64,59,75,35
220624,"L. Acosta",25,"Argentina Primera División",69,75,"GK",NA,NA,NA,NA,NA,NA,68,70,67,72,63
220876,"F. Honorat",23,"French Ligue 1",69,75,"RM",73,68,63,72,43,51,NA,NA,NA,NA,NA
220915,"G. Moncini",24,"Italian Serie A",69,75,"ST",74,68,54,66,37,65,NA,NA,NA,NA,NA
221024,"A. Sørensen",24,"German 2. Bundesliga",69,75,"CB",58,41,57,57,71,69,NA,NA,NA,NA,NA
221456,"R. Burke",23,"English League One",69,75,"CB",68,36,51,57,71,69,NA,NA,NA,NA,NA
221564,"N. Leiva",23,"Spanish Segunda División",69,75,"LM",82,63,66,72,25,49,NA,NA,NA,NA,NA
222475,"M. Thorsby",24,"Italian Serie A",69,75,"CM, CAM",62,59,65,65,69,78,NA,NA,NA,NA,NA
225200,"Kike Barja",23,"Spain Primera Division",69,75,"LM, RM",73,65,64,68,34,59,NA,NA,NA,NA,NA
225652,"G. Pușcaș",24,"English League Championship",69,75,"ST",66,68,51,65,36,69,NA,NA,NA,NA,NA
226167,"J. Dehm",24,"German 2. Bundesliga",69,75,"RB",80,48,63,67,61,66,NA,NA,NA,NA,NA
226697,"M. Laínez",24,"Mexican Liga MX",69,75,"LM, LW, RM",77,63,64,71,55,66,NA,NA,NA,NA,NA
227040,"S. Cosgrove",23,"Scottish Premiership",69,75,"ST",65,70,49,62,29,85,NA,NA,NA,NA,NA
227106,"Diego González",25,"Spanish Segunda División",69,75,"CB, LB",67,32,59,60,70,74,NA,NA,NA,NA,NA
228111,"R. Curtis",24,"English League One",69,75,"LM",86,64,60,69,48,76,NA,NA,NA,NA,NA
229153,"L. García",22,"Greek Super League",69,75,"LM, RM",80,59,64,75,25,49,NA,NA,NA,NA,NA
229277,"J. Föhrenbach",24,"German 2. Bundesliga",69,75,"LB",73,39,56,61,68,69,NA,NA,NA,NA,NA
229286,"T. Skarke",23,"German 2. Bundesliga",69,75,"RM, LM",85,64,60,71,25,57,NA,NA,NA,NA,NA
230995,"S. Sarr",24,"French Ligue 1",69,75,"CDM, CM",61,61,62,60,65,84,NA,NA,NA,NA,NA
231538,"B. Blasi",24,"Argentina Primera División",69,75,"RB, CB",65,35,57,65,68,74,NA,NA,NA,NA,NA
232786,"K. Endo",22,"German 1. Bundesliga",69,75,"LM, LW",79,54,64,69,47,61,NA,NA,NA,NA,NA
232849,"R. Ogawa",23,"Japanese J. League Division 1",69,75,"LB",77,53,61,64,62,75,NA,NA,NA,NA,NA
233151,"K. Miyoshi",23,"Belgian Jupiler Pro League",69,75,"CAM, CF, RM",81,66,66,73,35,53,NA,NA,NA,NA,NA
234359,"Andoni López",24,"Spanish Segunda División",69,75,"LB",74,34,57,58,65,63,NA,NA,NA,NA,NA
234983,"Q. Laçi",24,"French Ligue 2",69,75,"CDM, CM, CAM",73,67,67,69,66,73,NA,NA,NA,NA,NA
235432,"M. Munetsi",24,"French Ligue 1",69,75,"CDM, CM",64,46,62,62,68,70,NA,NA,NA,NA,NA
237647,"A. Hrustić",23,"Holland Eredivisie",69,75,"RM, CM, LM",67,63,67,70,57,66,NA,NA,NA,NA,NA
237662,"B. Lennon",22,"USA Major League Soccer",69,75,"RWB, RM, RB",72,61,65,66,61,68,NA,NA,NA,NA,NA
238497,"M. Spielmann",24,"Swiss Super League",69,75,"LM",86,68,64,69,36,61,NA,NA,NA,NA,NA
239340,"J. Chabot",22,"Italian Serie A",69,75,"CB",37,27,43,49,69,75,NA,NA,NA,NA,NA
239361,"D. de Wit",22,"Holland Eredivisie",69,75,"CM, CAM",65,68,65,66,63,80,NA,NA,NA,NA,NA
239363,"K. Dabila",23,"Belgian Jupiler Pro League",69,75,"CB, RB",54,31,47,54,70,67,NA,NA,NA,NA,NA
240045,"I. Ljubić",23,"Austrian Football Bundesliga",69,75,"CDM, CM, CB",64,62,64,68,66,69,NA,NA,NA,NA,NA
240371,"A. Jakubech",23,"Belgian Jupiler Pro League",69,75,"GK",NA,NA,NA,NA,NA,NA,72,64,64,69,40
240875,"M. Villasanti",23,"",69,75,"CM, RM",70,62,61,70,59,64,NA,NA,NA,NA,NA
241025,"L. Heredia",24,"Argentina Primera División",69,75,"RM, CAM, CM",66,67,65,71,34,67,NA,NA,NA,NA,NA
241536,"M. Sarkaria",23,"Austrian Football Bundesliga",69,75,"LM, RM, CAM",76,65,66,73,34,62,NA,NA,NA,NA,NA
241937,"A. Harroui",22,"Holland Eredivisie",69,75,"CM, RM",74,65,66,73,61,75,NA,NA,NA,NA,NA
242998,"Klauss",23,"German 1. Bundesliga",69,75,"ST",64,67,61,66,29,72,NA,NA,NA,NA,NA
244344,"G. Masouras",23,"Polish T-Mobile Ekstraklasa",69,75,"RB, RM",90,49,58,61,63,66,NA,NA,NA,NA,NA
246444,"T. Iwata",23,"Japanese J. League Division 1",69,75,"CB",74,50,60,64,69,71,NA,NA,NA,NA,NA
247076,"C. Oliva",24,"Italian Serie A",69,75,"CM, CDM",61,59,68,68,69,67,NA,NA,NA,NA,NA
250835,"M. Noubissi",23,"Belgian Jupiler Pro League",69,75,"ST",82,68,54,69,35,80,NA,NA,NA,NA,NA
251266,"Y. Vorogovskiy",23,"Belgian Jupiler Pro League",69,75,"LB, RB, LWB",69,26,56,58,68,67,NA,NA,NA,NA,NA
252692,"S. Nicholson",23,"Belgian Jupiler Pro League",69,75,"ST",67,74,58,62,22,75,NA,NA,NA,NA,NA
253910,"R. Burbano",24,"Ecuadorian Serie A",69,75,"RW, RM",81,62,68,70,37,60,NA,NA,NA,NA,NA
258376,"J. Benguche",24,"Portuguese Liga ZON SAGRES",69,75,"ST",68,70,48,61,23,73,NA,NA,NA,NA,NA
258478,"B. Zaynutdinov",22,"Russian Premier League",69,75,"LM, LB",78,67,65,68,60,69,NA,NA,NA,NA,NA
258590,"K. Varga",24,"Turkish Süper Lig",69,75,"LM, RM",80,63,66,70,33,50,NA,NA,NA,NA,NA
258782,"A. Ismajli",23,"Italian Serie A",69,75,"CB",73,28,47,58,71,65,NA,NA,NA,NA,NA
206086,"H. Toffolo",24,"English League Championship",69,74,"LB",76,52,60,64,63,71,NA,NA,NA,NA,NA
209532,"D. Bachmann",25,"English League Championship",69,74,"GK",NA,NA,NA,NA,NA,NA,68,67,68,69,43
211363,"T. Lockyer",25,"English League Championship",69,74,"CB",67,36,53,59,67,80,NA,NA,NA,NA,NA
212261,"Brandon Thomas",25,"Spain Primera Division",69,74,"ST, LM, CAM",77,71,60,73,32,62,NA,NA,NA,NA,NA
212747,"T. Martínez",25,"USA Major League Soccer",69,74,"CAM, RM, CM",67,60,67,74,38,49,NA,NA,NA,NA,NA
214025,"C. Higuita",26,"Colombian Liga Postobón",69,74,"CDM, CM",71,57,64,67,64,76,NA,NA,NA,NA,NA
214929,"Francisco Varela",25,"Portuguese Liga ZON SAGRES",69,74,"LWB",76,54,62,70,63,64,NA,NA,NA,NA,NA
215487,"G. Engvall",24,"Belgian Jupiler Pro League",69,74,"ST",70,68,56,69,31,73,NA,NA,NA,NA,NA
216483,"T. Fosu",24,"English League Championship",69,74,"LW, LM",85,64,58,72,36,50,NA,NA,NA,NA,NA
217794,"B. Véjar",24,"Chilian Campeonato Nacional",69,74,"LB, LM",89,55,62,70,61,68,NA,NA,NA,NA,NA
219594,"A. Barberis",26,"Italian Serie B",69,74,"CDM, CM",67,46,67,64,61,67,NA,NA,NA,NA,NA
219803,"D. Cavaré",25,"Swiss Super League",69,74,"RB",72,53,62,66,67,82,NA,NA,NA,NA,NA
220815,"J. Narváez",25,"Spanish Segunda División",69,74,"ST, LM",74,68,66,72,61,61,NA,NA,NA,NA,NA
220968,"A. El Messaoudi",24,"Holland Eredivisie",69,74,"CDM, CM",64,66,61,71,65,77,NA,NA,NA,NA,NA
221452,"Nano Mesa",25,"Spain Primera Division",69,74,"ST, LM",79,67,60,73,30,66,NA,NA,NA,NA,NA
222041,"L. Boyé",24,"Spain Primera Division",69,74,"LW, ST, CAM",74,64,60,77,45,76,NA,NA,NA,NA,NA
222587,"F. Escobar",25,"USA Major League Soccer",69,74,"RB, CB, RWB",71,47,57,67,68,68,NA,NA,NA,NA,NA
224045,"Juan Muñoz",24,"Spanish Segunda División",69,74,"ST",65,72,52,70,21,65,NA,NA,NA,NA,NA
225956,"B. Akintola",24,"Danish Superliga",69,74,"RW, ST",90,56,58,73,42,61,NA,NA,NA,NA,NA
227370,"M. Zetterer",24,"Holland Eredivisie",69,74,"GK",NA,NA,NA,NA,NA,NA,68,66,71,73,42
227558,"J. Siebatcheu",24,"Swiss Super League",69,74,"ST",61,69,58,66,29,68,NA,NA,NA,NA,NA
227900,"N. Tripichio",24,"Argentina Primera División",69,74,"RB, RM",80,49,62,71,62,66,NA,NA,NA,NA,NA
228353,"G. Hendrickx",25,"Belgian Jupiler Pro League",69,74,"CDM, CM",63,58,68,65,66,69,NA,NA,NA,NA,NA
228674,"G. Tigiev",25,"Russian Premier League",69,74,"LB, LWB, RB",84,48,63,68,63,66,NA,NA,NA,NA,NA
229150,"P. Hatzidiakos",23,"Holland Eredivisie",69,74,"CB",68,52,65,61,68,71,NA,NA,NA,NA,NA
229271,"P. Köpke",24,"German 2. Bundesliga",69,74,"ST, RW, LW",76,69,60,70,35,62,NA,NA,NA,NA,NA
229702,"J. Mees",24,"German 1. Bundesliga",69,74,"LW, LM",68,68,63,72,21,59,NA,NA,NA,NA,NA
229896,"Jordi Calavera",24,"Spanish Segunda División",69,74,"RB, RWB",77,56,59,66,63,74,NA,NA,NA,NA,NA
231110,"P. Erras",25,"German 1. Bundesliga",69,74,"CDM, CB, CM",35,42,61,47,68,72,NA,NA,NA,NA,NA
231549,"J. Angulo",25,"Ecuadorian Serie A",69,74,"ST",76,66,60,72,36,63,NA,NA,NA,NA,NA
231638,"A. Peñaranda",23,"",69,74,"ST, LM",74,67,65,73,36,60,NA,NA,NA,NA,NA
232094,"J. Niezgoda",25,"USA Major League Soccer",69,74,"ST",79,70,50,66,34,62,NA,NA,NA,NA,NA
232148,"D. Sallói",23,"USA Major League Soccer",69,74,"LW, ST",74,70,64,70,38,65,NA,NA,NA,NA,NA
232623,"Y. Ideguchi",23,"Japanese J. League Division 1",69,74,"CM, CDM",70,62,67,66,65,73,NA,NA,NA,NA,NA
232713,"D. Sappa",25,"Argentina Primera División",69,74,"GK",NA,NA,NA,NA,NA,NA,63,72,68,69,34
235513,"S. Ganvoula",24,"German 2. Bundesliga",69,74,"ST",81,68,49,60,27,74,NA,NA,NA,NA,NA
237554,"M. Bokadi",24,"Belgian Jupiler Pro League",69,74,"CDM, CB",50,33,52,56,70,72,NA,NA,NA,NA,NA
237574,"S. Tetteh",23,"USA Major League Soccer",69,74,"LW, ST, RW",83,66,59,73,22,55,NA,NA,NA,NA,NA
237739,"R. Shindo",24,"Japanese J. League Division 1",69,74,"CB",64,53,52,58,69,74,NA,NA,NA,NA,NA
238126,"Guridi",25,"Spain Primera Division",69,74,"CM",65,61,63,69,60,60,NA,NA,NA,NA,NA
240064,"O. Ba",24,"Greek Super League",69,74,"CB",64,30,42,47,69,79,NA,NA,NA,NA,NA
240082,"M. Lysov",22,"Russian Premier League",69,74,"LB, LM",75,44,61,66,65,64,NA,NA,NA,NA,NA
242041,"M. Dräger",24,"German 1. Bundesliga",69,74,"RB, RM",80,60,60,69,65,62,NA,NA,NA,NA,NA
242335,"C. Cándido",25,"Uruguayan Primera División",69,74,"LB",84,41,59,64,67,50,NA,NA,NA,NA,NA
242339,"E. López",25,"Argentina Primera División",69,74,"ST, LW, RW",74,69,56,69,52,68,NA,NA,NA,NA,NA
242341,"O. Mihálik",23,"Czech Republic Gambrinus Liga",69,74,"LW, RW, ST",82,65,61,71,33,62,NA,NA,NA,NA,NA
242768,"G. Kharaishvili",23,"Swedish Allsvenskan",69,74,"LM, CAM",76,68,66,68,36,63,NA,NA,NA,NA,NA
243663,"Júlio César",25,"Portuguese Liga ZON SAGRES",69,74,"CB",42,36,44,48,69,78,NA,NA,NA,NA,NA
243862,"J. Igbekeme",24,"Spanish Segunda División",69,74,"CM, LM",73,57,68,70,66,79,NA,NA,NA,NA,NA
244259,"S. Moharrami",24,"Croatian Prva HNL",69,74,"RB",82,31,53,68,67,60,NA,NA,NA,NA,NA
246118,"U. Meraş",24,"French Ligue 2",69,74,"LB",72,42,60,65,65,70,NA,NA,NA,NA,NA
247279,"L. Dykes",24,"English League Championship",69,74,"ST",69,67,50,64,29,80,NA,NA,NA,NA,NA
248021,"I. Cristea",25,"Romanian Liga I",69,74,"CB, CDM",62,36,45,55,69,76,NA,NA,NA,NA,NA
248041,"F. Ștefan",24,"Romanian Liga I",69,74,"LB, LM",71,62,65,65,66,72,NA,NA,NA,NA,NA
252275,"N. Šipčić",25,"Spanish Segunda División",69,74,"CB",68,36,51,60,68,73,NA,NA,NA,NA,NA
252683,"B. El Mohamady",23,"",69,74,"CB, RB",77,40,59,65,68,75,NA,NA,NA,NA,NA
258350,"Lucas Silva",22,"Portuguese Liga ZON SAGRES",69,74,"RW",85,67,61,73,28,48,NA,NA,NA,NA,NA
201895,"D. Fagundez",25,"USA Major League Soccer",69,73,"CAM, CM, LM",75,65,68,75,39,59,NA,NA,NA,NA,NA
206307,"J. Frick",27,"Swiss Super League",69,73,"GK",NA,NA,NA,NA,NA,NA,68,67,69,69,45
208790,"Z. Bakkali",24,"Belgian Jupiler Pro League",69,73,"LW, RW, CF",74,68,62,76,19,54,NA,NA,NA,NA,NA
211021,"P. Bråtveit",24,"Swedish Allsvenskan",69,73,"GK",NA,NA,NA,NA,NA,NA,70,65,72,67,46
211323,"Pol García",25,"Belgian Jupiler Pro League",69,73,"CB, LB",61,32,66,61,69,67,NA,NA,NA,NA,NA
213105,"L. Evans",25,"English League One",69,73,"CDM, CM, CAM",53,62,71,66,63,71,NA,NA,NA,NA,NA
215247,"M. Ingvartsen",24,"German 1. Bundesliga",69,73,"ST, CAM",60,73,60,66,33,69,NA,NA,NA,NA,NA
216155,"H. Cornick",25,"English League Championship",69,73,"ST, RW",86,66,58,70,36,61,NA,NA,NA,NA,NA
220029,"S. Khaoui",25,"French Ligue 1",69,73,"CAM, RM",67,64,70,72,38,53,NA,NA,NA,NA,NA
220521,"M. Bălașa",25,"Romanian Liga I",69,73,"CB",67,51,56,52,68,74,NA,NA,NA,NA,NA
222881,"Auro",24,"USA Major League Soccer",69,73,"RB, RM, LB",73,51,65,72,64,62,NA,NA,NA,NA,NA
223603,"F. Bredlow",25,"German 1. Bundesliga",69,73,"GK",NA,NA,NA,NA,NA,NA,71,68,62,71,38
224987,"I. Provedel",26,"Italian Serie B",69,73,"GK",NA,NA,NA,NA,NA,NA,69,66,61,71,42
225381,"J. Petriccione",25,"Italian Serie B",69,73,"CM",54,51,70,68,55,60,NA,NA,NA,NA,NA
227362,"S. Rosted",25,"Danish Superliga",69,73,"CB",47,49,54,51,69,74,NA,NA,NA,NA,NA
227790,"Jeong Seung Hyun",26,"Korean K League Classic",69,73,"CB",35,24,46,36,69,78,NA,NA,NA,NA,NA
228221,"Bernabé",27,"Spanish Segunda División",69,73,"GK",NA,NA,NA,NA,NA,NA,67,70,66,67,46
228290,"J. Laporte",26,"French Ligue 1",69,73,"CB",56,27,43,49,68,79,NA,NA,NA,NA,NA
229270,"M. Lemos",24,"Turkish Süper Lig",69,73,"CB, CDM",63,54,59,68,69,70,NA,NA,NA,NA,NA
